user_id,group,adopted,reengaged,converted
7681,treatment,0,0,0
7682,treatment,1,0,0
7683,treatment,0,0,0
7684,control,0,0,0
7685,control,0,0,0
7686,treatment,1,0,0
7687,treatment,0,1,0
7688,control,0,0,0
7689,control,0,0,0
7690,treatment,1,0,0
7691,control,0,0,0
7692,treatment,0,0,0
7693,control,0,0,0
7694,treatment,0,0,0
7695,treatment,0,0,0
7696,treatment,0,0,0
7697,control,0,0,0
7698,treatment,1,0,0
7699,control,0,0,0
7700,control,0,0,0
7701,treatment,1,0,1
7702,treatment,0,0,0
7703,treatment,0,1,0
7704,control,0,0,0
7705,control,0,0,0
7706,control,1,0,0
7707,treatment,0,0,0
7708,treatment,0,0,0
7709,treatment,1,0,0
7710,treatment,0,0,0
7711,control,0,0,0
7712,control,0,0,0
7713,control,0,0,0
7714,control,0,0,0
7715,control,0,0,0
7716,treatment,0,0,0
7717,control,0,0,0
7718,treatment,0,0,0
7719,control,0,0,0
7720,treatment,0,0,0
7721,treatment,1,0,0
7722,treatment,0,0,0
7723,control,0,0,0
7724,treatment,1,0,0
7725,treatment,0,0,0
7726,control,0,0,0
7727,control,0,1,0
7728,control,0,0,0
7729,treatment,0,0,0
7730,treatment,0,0,0
7731,treatment,0,0,0
7732,control,0,0,0
7733,control,0,0,0
7734,treatment,0,0,0
7735,control,0,0,0
7736,treatment,0,1,0
7737,treatment,0,0,0
7738,control,0,0,0
7739,treatment,0,0,0
7740,control,0,0,0
7741,treatment,0,0,0
7742,control,0,0,0
7743,treatment,0,0,0
7744,control,0,0,0
7745,control,0,0,0
7746,treatment,0,1,0
7747,control,1,0,0
7748,treatment,0,0,0
7749,control,0,0,0
7750,treatment,0,0,0
7751,control,0,0,0
7752,treatment,0,0,0
7753,control,0,0,0
7754,control,0,0,0
7755,control,0,0,0
7756,treatment,0,1,0
7757,control,0,0,0
7758,treatment,0,0,0
7759,treatment,0,0,0
7760,control,0,0,0
7761,treatment,0,0,0
7762,control,0,0,0
7763,control,0,0,0
7764,treatment,0,0,0
7765,treatment,0,1,0
7766,treatment,0,0,0
7767,control,0,0,0
7768,control,0,0,0
7769,control,0,0,0
7770,treatment,1,0,0
7771,treatment,0,0,0
7772,treatment,1,0,1
7773,control,0,0,0
7774,control,0,0,0
7775,control,1,0,0
7776,control,0,0,0
7777,control,0,0,0
7778,treatment,0,1,0
7779,treatment,0,0,0
7780,treatment,0,0,0
7781,control,0,0,0
7782,control,0,0,0
7783,treatment,0,0,0
7784,control,0,0,0
7785,treatment,0,0,0
7786,control,0,0,0
7787,control,0,0,0
7788,treatment,0,0,0
7789,control,0,0,0
7790,treatment,0,0,0
7791,treatment,1,0,0
7792,control,0,0,0
7793,control,0,0,0
7794,treatment,0,0,0
7795,treatment,1,0,0
7796,control,0,1,0
7797,treatment,0,0,0
7798,control,0,1,0
7799,control,0,0,0
7800,control,0,0,0
7801,control,1,0,0
7802,control,0,0,0
7803,treatment,0,0,0
7804,control,0,0,0
7805,control,1,0,0
7806,control,0,0,0
7807,treatment,0,0,0
7808,treatment,0,0,0
7809,control,0,0,0
7810,control,0,0,0
7811,control,0,0,0
7812,control,0,0,0
7813,control,0,0,0
7814,control,0,0,0
7815,control,0,0,0
7816,treatment,0,0,0
7817,control,0,0,0
7818,treatment,0,1,0
7819,treatment,1,0,1
7820,treatment,0,0,0
7821,control,0,0,0
7822,control,0,0,0
7823,control,0,0,0
7824,treatment,0,0,0
7825,control,0,0,0
7826,treatment,0,0,0
7827,treatment,0,0,0
7828,control,0,0,0
7829,treatment,0,0,0
7830,control,0,0,0
7831,control,0,0,0
7832,control,0,0,0
7833,control,0,1,0
7834,treatment,0,1,0
7835,control,0,0,0
7836,control,0,0,0
7837,treatment,0,0,0
7838,treatment,0,0,0
7839,control,0,0,0
7840,treatment,0,0,0
7841,treatment,1,0,1
7842,control,0,1,0
7843,control,1,0,0
7844,control,0,0,0
7845,treatment,1,0,0
7846,treatment,0,0,0
7847,treatment,0,0,0
7848,control,0,0,0
7849,control,0,0,0
7850,control,0,0,0
7851,control,0,0,0
7852,treatment,1,0,0
7853,treatment,0,0,0
7854,control,0,0,0
7855,control,0,0,0
7856,control,1,0,1
7857,control,0,0,0
7858,control,0,0,0
7859,control,0,0,0
7860,control,0,0,0
7861,control,0,0,0
7862,control,0,0,0
7863,control,0,0,0
7864,treatment,0,1,0
7865,control,0,0,0
7866,treatment,0,0,0
7867,control,0,0,0
7868,control,0,0,0
7869,control,0,0,0
7870,control,0,0,0
7871,treatment,0,0,0
7872,control,1,0,1
7873,treatment,1,0,0
7874,treatment,0,0,0
7875,treatment,0,0,0
7876,treatment,0,0,0
7877,treatment,0,0,0
7878,control,0,1,0
7879,treatment,0,0,0
7880,control,0,1,0
7881,control,0,0,0
7882,control,0,0,0
7883,treatment,0,0,0
7884,treatment,0,0,0
7885,control,0,0,0
7886,treatment,0,0,0
7887,control,0,0,0
7888,control,0,0,0
7889,control,0,0,0
7890,control,0,0,0
7891,control,0,0,0
7892,treatment,0,1,0
7893,treatment,1,0,0
7894,control,0,0,0
7895,control,0,0,0
7896,treatment,0,1,0
7897,treatment,0,0,0
7898,control,0,0,0
7899,control,0,0,0
7900,treatment,0,0,0
7901,treatment,0,0,0
7902,control,0,0,0
7903,control,0,0,0
7904,treatment,0,0,0
7905,control,0,0,0
7906,treatment,1,0,1
7907,control,0,0,0
7908,treatment,0,0,0
7909,control,0,0,0
7910,control,0,0,0
7911,treatment,0,0,0
7912,control,0,0,0
7913,treatment,0,0,0
7914,control,0,0,0
7915,control,0,0,0
7916,control,0,0,0
7917,treatment,0,0,0
7918,control,0,0,0
7919,control,0,1,0
7920,control,0,0,0
7921,treatment,0,0,0
7922,treatment,1,0,0
7923,control,0,0,0
7924,control,0,0,0
7925,treatment,0,0,0
7926,control,0,0,0
7927,treatment,0,0,0
7928,treatment,0,0,0
7929,treatment,0,1,0
7930,control,0,1,0
7931,treatment,1,0,1
7932,treatment,0,0,0
7933,treatment,0,0,0
7934,control,0,0,0
7935,control,0,0,0
7936,control,0,0,0
7937,treatment,0,0,0
7938,treatment,0,0,0
7939,control,1,0,0
7940,control,0,1,0
7941,control,0,0,0
7942,treatment,0,0,0
7943,treatment,0,0,0
7944,control,0,0,0
7945,control,0,0,0
7946,control,0,0,0
7947,treatment,0,1,0
7948,treatment,0,0,0
7949,treatment,0,0,0
7950,control,0,0,0
7951,treatment,1,0,0
7952,control,0,0,0
7953,treatment,0,0,0
7954,control,0,0,0
7955,treatment,1,0,0
7956,treatment,1,0,0
7957,treatment,0,0,0
7958,treatment,1,0,1
7959,control,0,0,0
7960,control,1,0,0
7961,treatment,0,0,0
7962,control,0,0,0
7963,control,0,1,0
7964,control,0,0,0
7965,treatment,0,0,0
7966,control,0,0,0
7967,control,0,0,0
7968,control,0,0,0
7969,control,0,0,0
7970,treatment,0,0,0
7971,treatment,0,0,0
7972,treatment,0,0,0
7973,control,0,0,0
7974,treatment,0,0,0
7975,treatment,0,0,0
7976,control,0,0,0
7977,treatment,0,0,0
7978,treatment,0,1,0
7979,treatment,0,1,0
7980,treatment,1,0,0
7981,control,0,0,0
7982,control,0,0,0
7983,treatment,0,0,0
7984,control,0,0,0
7985,control,0,0,0
7986,treatment,0,0,0
7987,treatment,0,0,0
7988,control,0,0,0
7989,treatment,0,1,0
7990,treatment,0,0,0
7991,treatment,0,0,0
7992,control,0,0,0
7993,control,0,0,0
7994,control,0,0,0
7995,control,0,0,0
7996,control,0,0,0
7997,control,0,0,0
7998,control,0,0,0
7999,treatment,0,0,0
8000,control,0,0,0
8001,treatment,0,0,0
8002,treatment,0,0,0
8003,control,0,0,0
8004,treatment,0,0,0
8005,treatment,1,0,0
8006,control,0,0,0
8007,treatment,0,0,0
8008,control,0,0,0
8009,treatment,0,0,0
8010,control,0,0,0
8011,treatment,0,0,0
8012,control,1,0,0
8013,treatment,1,0,0
8014,control,0,0,0
8015,treatment,0,0,0
8016,treatment,1,0,0
8017,control,0,0,0
8018,treatment,1,0,0
8019,control,0,0,0
8020,treatment,0,1,0
8021,control,0,0,0
8022,treatment,0,0,0
8023,treatment,0,1,0
8024,control,1,0,0
8025,control,0,1,0
8026,control,0,0,0
8027,treatment,0,1,0
8028,control,0,1,0
8029,treatment,1,0,1
8030,treatment,0,0,0
8031,control,0,0,0
8032,treatment,0,0,0
8033,control,0,0,0
8034,control,0,0,0
8035,treatment,1,0,0
8036,control,1,0,0
8037,control,0,0,0
8038,treatment,0,0,0
8039,control,0,0,0
8040,treatment,0,1,0
8041,treatment,0,0,0
8042,control,0,0,0
8043,control,0,0,0
8044,treatment,0,0,0
8045,control,0,0,0
8046,control,0,0,0
8047,treatment,1,0,1
8048,control,0,0,0
8049,treatment,0,1,0
8050,control,0,0,0
8051,control,0,0,0
8052,control,0,0,0
8053,treatment,1,0,0
8054,treatment,0,0,0
8055,treatment,0,0,0
8056,control,0,1,0
8057,control,0,0,0
8058,control,0,0,0
8059,control,0,1,0
8060,treatment,0,0,0
8061,treatment,0,0,0
8062,control,0,0,0
8063,treatment,1,0,0
8064,control,1,0,0
8065,treatment,0,0,0
8066,control,0,0,0
8067,control,0,0,0
8068,control,0,0,0
8069,control,0,0,0
8070,treatment,1,0,0
8071,control,0,0,0
8072,control,0,0,0
8073,treatment,1,0,0
8074,treatment,1,0,1
8075,treatment,0,1,0
8076,control,0,0,0
8077,treatment,0,0,0
8078,treatment,0,0,0
8079,control,0,0,0
8080,control,0,0,0
8081,control,0,0,0
8082,control,0,0,0
8083,control,0,0,0
8084,control,0,0,0
8085,treatment,1,0,0
8086,treatment,0,0,0
8087,treatment,0,0,0
8088,treatment,0,0,0
8089,control,0,0,0
8090,treatment,0,0,0
8091,treatment,1,0,1
8092,control,0,0,0
8093,treatment,0,0,0
8094,treatment,0,0,0
8095,treatment,0,0,0
8096,treatment,0,0,0
8097,control,0,0,0
8098,control,1,0,0
8099,control,0,0,0
8100,treatment,0,1,0
8101,treatment,0,1,0
8102,treatment,0,0,0
8103,control,0,0,0
8104,control,0,0,0
8105,treatment,0,1,0
8106,treatment,0,0,0
8107,control,0,0,0
8108,control,0,0,0
8109,treatment,0,1,0
8110,treatment,0,0,0
8111,control,0,0,0
8112,control,0,0,0
8113,treatment,0,0,0
8114,treatment,0,0,0
8115,control,0,0,0
8116,control,0,0,0
8117,treatment,0,0,0
8118,control,0,0,0
8119,control,0,0,0
8120,treatment,1,0,0
8121,control,0,0,0
8122,treatment,1,0,0
8123,control,0,0,0
8124,treatment,0,0,0
8125,control,0,0,0
8126,control,0,0,0
8127,control,0,0,0
8128,treatment,1,0,0
8129,treatment,0,0,0
8130,control,0,0,0
8131,treatment,0,0,0
8132,treatment,0,0,0
8133,treatment,0,0,0
8134,control,0,0,0
8135,treatment,0,0,0
8136,control,0,0,0
8137,control,0,0,0
8138,treatment,1,0,1
8139,treatment,0,0,0
8140,control,0,0,0
8141,control,0,0,0
8142,treatment,0,0,0
8143,treatment,0,0,0
8144,control,0,0,0
8145,treatment,0,0,0
8146,control,0,0,0
8147,control,0,0,0
8148,treatment,0,1,0
8149,control,0,0,0
8150,control,0,0,0
8151,treatment,0,1,0
8152,treatment,1,0,0
8153,control,0,0,0
8154,treatment,0,0,0
8155,treatment,0,0,0
8156,control,0,0,0
8157,treatment,0,0,0
8158,control,0,0,0
8159,control,0,0,0
8160,treatment,1,0,1
8161,treatment,0,0,0
8162,control,0,0,0
8163,control,0,0,0
8164,control,0,0,0
8165,control,0,0,0
8166,control,0,0,0
8167,control,1,0,0
8168,treatment,0,0,0
8169,control,0,0,0
8170,control,0,0,0
8171,treatment,0,0,0
8172,treatment,1,0,0
8173,control,0,0,0
8174,control,0,0,0
8175,treatment,1,0,1
8176,control,0,0,0
8177,control,0,0,0
8178,treatment,0,0,0
8179,control,0,0,0
8180,control,0,0,0
8181,control,0,0,0
8182,control,0,0,0
8183,control,0,0,0
8184,treatment,0,1,0
8185,control,0,0,0
8186,control,0,0,0
8187,control,0,0,0
8188,treatment,1,0,0
8189,treatment,0,0,0
8190,control,0,0,0
8191,treatment,0,0,0
8192,control,0,0,0
8193,control,0,0,0
8194,control,0,0,0
8195,control,0,0,0
8196,control,0,0,0
8197,treatment,1,0,0
8198,control,0,0,0
8199,treatment,0,0,0
8200,control,0,0,0
8201,control,0,0,0
8202,control,0,0,0
8203,treatment,1,0,0
8204,control,0,0,0
8205,treatment,0,0,0
8206,control,0,0,0
8207,control,0,0,0
8208,control,0,1,0
8209,control,0,0,0
8210,control,0,0,0
8211,control,0,0,0
8212,treatment,0,0,0
8213,control,0,0,0
8214,treatment,0,1,0
8215,control,0,0,0
8216,treatment,0,0,0
8217,treatment,0,0,0
8218,control,0,0,0
8219,control,0,0,0
8220,treatment,0,0,0
8221,treatment,0,0,0
8222,control,0,0,0
8223,control,0,0,0
8224,treatment,1,0,1
8225,control,0,0,0
8226,treatment,0,1,0
8227,control,0,0,0
8228,control,0,0,0
8229,treatment,1,0,0
8230,treatment,0,0,0
8231,control,0,0,0
8232,control,0,0,0
8233,treatment,0,0,0
8234,treatment,0,0,0
8235,control,0,0,0
8236,treatment,0,0,0
8237,treatment,0,0,0
8238,treatment,0,0,0
8239,treatment,0,1,0
8240,control,0,0,0
8241,treatment,0,0,0
8242,treatment,0,1,0
8243,control,0,0,0
8244,control,0,0,0
8245,control,0,0,0
8246,treatment,0,0,0
8247,control,0,0,0
8248,treatment,0,0,0
8249,treatment,0,0,0
8250,treatment,0,1,0
8251,treatment,0,0,0
8252,treatment,0,1,0
8253,control,0,0,0
8254,treatment,0,0,0
8255,control,0,0,0
8256,treatment,0,1,0
8257,control,0,0,0
8258,treatment,0,1,0
8259,treatment,1,0,1
8260,treatment,0,0,0
8261,control,0,0,0
8262,control,0,0,0
8263,treatment,0,0,0
8264,control,0,0,0
8265,treatment,0,1,0
8266,control,0,0,0
8267,treatment,0,0,0
8268,control,0,1,0
8269,treatment,0,0,0
8270,treatment,0,1,0
8271,control,0,0,0
8272,control,0,0,0
8273,control,0,0,0
8274,treatment,1,0,1
8275,treatment,0,0,0
8276,treatment,0,0,0
8277,treatment,0,1,0
8278,control,0,0,0
8279,control,0,0,0
8280,control,0,1,0
8281,control,1,0,0
8282,treatment,0,0,0
8283,treatment,0,1,0
8284,control,0,0,0
8285,treatment,1,0,0
8286,treatment,0,0,0
8287,control,0,0,0
8288,control,1,0,0
8289,control,0,0,0
8290,treatment,0,0,0
8291,treatment,1,0,0
8292,treatment,0,0,0
8293,control,0,0,0
8294,control,0,0,0
8295,treatment,1,0,0
8296,treatment,0,1,0
8297,treatment,0,0,0
8298,treatment,1,0,0
8299,control,0,0,0
8300,treatment,0,0,0
8301,treatment,0,0,0
8302,control,0,0,0
8303,treatment,0,0,0
8304,control,0,0,0
8305,control,0,0,0
8306,control,0,0,0
8307,control,0,0,0
8308,control,0,0,0
8309,control,0,0,0
8310,treatment,0,0,0
8311,control,0,0,0
8312,control,0,0,0
8313,control,0,0,0
8314,treatment,0,0,0
8315,control,0,0,0
8316,control,0,0,0
8317,treatment,0,0,0
8318,treatment,1,0,0
8319,treatment,0,0,0
8320,control,0,0,0
8321,control,0,0,0
8322,treatment,0,0,0
8323,control,0,0,0
8324,control,0,0,0
8325,control,0,0,0
8326,treatment,0,0,0
8327,control,0,0,0
8328,treatment,0,0,0
8329,treatment,0,1,0
8330,control,0,0,0
8331,treatment,1,0,0
8332,treatment,0,0,0
8333,treatment,0,0,0
8334,control,0,0,0
8335,treatment,0,0,0
8336,control,1,0,0
8337,treatment,1,0,0
8338,control,0,0,0
8339,control,0,0,0
8340,treatment,0,0,0
8341,treatment,0,0,0
8342,treatment,0,1,0
8343,control,0,0,0
8344,control,0,0,0
8345,treatment,0,0,0
8346,treatment,1,0,0
8347,treatment,1,0,0
8348,control,0,0,0
8349,control,1,0,0
8350,treatment,0,0,0
8351,treatment,0,0,0
8352,control,0,0,0
8353,treatment,1,0,0
8354,treatment,1,0,1
8355,control,0,0,0
8356,control,0,1,0
8357,control,0,0,0
8358,treatment,0,0,0
8359,control,0,0,0
8360,control,0,0,0
8361,treatment,0,0,0
8362,control,0,0,0
8363,control,0,0,0
8364,control,0,0,0
8365,treatment,0,1,0
8366,treatment,0,0,0
8367,control,0,0,0
8368,treatment,0,0,0
8369,treatment,0,0,0
8370,control,0,0,0
8371,control,0,0,0
8372,control,0,0,0
8373,control,0,0,0
8374,treatment,1,0,0
8375,treatment,0,0,0
8376,control,1,0,0
8377,control,0,0,0
8378,control,0,0,0
8379,treatment,0,1,0
8380,control,0,1,0
8381,treatment,0,1,0
8382,control,0,0,0
8383,treatment,1,0,0
8384,treatment,0,1,0
8385,control,0,0,0
8386,control,0,0,0
8387,treatment,0,1,0
8388,control,0,0,0
8389,treatment,0,1,0
8390,control,0,0,0
8391,treatment,0,0,0
8392,control,1,0,0
8393,treatment,0,0,0
8394,treatment,0,0,0
8395,treatment,0,0,0
8396,treatment,0,0,0
8397,treatment,0,0,0
8398,control,0,0,0
8399,treatment,1,0,0
8400,treatment,0,1,0
8401,control,0,0,0
8402,treatment,0,0,0
8403,treatment,1,0,0
8404,treatment,0,0,0
8405,control,0,0,0
8406,control,0,0,0
8407,control,0,0,0
8408,control,0,1,0
8409,treatment,0,0,0
8410,control,0,0,0
8411,control,0,0,0
8412,treatment,1,0,0
8413,control,0,0,0
8414,control,1,0,0
8415,control,0,0,0
8416,control,0,0,0
8417,treatment,0,0,0
8418,treatment,1,0,0
8419,treatment,0,0,0
8420,control,1,0,0
8421,treatment,0,0,0
8422,control,0,0,0
8423,control,0,1,0
8424,control,0,0,0
8425,control,0,0,0
8426,control,0,0,0
8427,control,0,0,0
8428,treatment,0,0,0
8429,control,0,0,0
8430,control,0,0,0
8431,control,0,0,0
8432,treatment,1,0,0
8433,control,0,0,0
8434,treatment,1,0,0
8435,treatment,0,0,0
8436,control,0,0,0
8437,control,0,1,0
8438,control,0,0,0
8439,treatment,0,0,0
8440,control,0,0,0
8441,control,0,0,0
8442,control,0,0,0
8443,treatment,1,0,0
8444,control,0,0,0
8445,control,0,1,0
8446,treatment,0,0,0
8447,treatment,0,0,0
8448,treatment,0,0,0
8449,control,0,0,0
8450,treatment,0,0,0
8451,treatment,0,0,0
8452,control,0,0,0
8453,treatment,0,1,0
8454,control,0,0,0
8455,treatment,1,0,1
8456,control,0,0,0
8457,treatment,0,1,0
8458,control,0,0,0
8459,treatment,0,0,0
8460,control,0,0,0
8461,treatment,0,1,0
8462,treatment,1,0,1
8463,control,0,0,0
8464,treatment,0,0,0
8465,treatment,0,0,0
8466,control,0,0,0
8467,control,0,0,0
8468,treatment,0,0,0
8469,control,0,0,0
8470,control,0,0,0
8471,control,0,0,0
8472,control,0,0,0
8473,control,0,0,0
8474,control,0,1,0
8475,treatment,1,0,0
8476,treatment,0,0,0
8477,control,0,0,0
8478,treatment,0,0,0
8479,treatment,0,0,0
8480,treatment,0,0,0
8481,control,0,0,0
8482,control,1,0,0
8483,treatment,1,0,0
8484,treatment,0,0,0
8485,treatment,0,0,0
8486,treatment,0,0,0
8487,control,0,0,0
8488,treatment,0,0,0
8489,control,0,0,0
8490,control,0,0,0
8491,treatment,1,0,0
8492,control,0,0,0
8493,control,0,0,0
8494,treatment,0,0,0
8495,control,0,0,0
8496,treatment,1,0,1
8497,treatment,1,0,0
8498,treatment,0,0,0
8499,control,0,0,0
8500,control,0,0,0
8501,control,0,0,0
8502,control,0,0,0
8503,control,0,0,0
8504,treatment,0,0,0
8505,control,0,0,0
8506,treatment,1,0,1
8507,control,0,0,0
8508,treatment,0,1,0
8509,treatment,0,0,0
8510,control,0,0,0
8511,control,0,0,0
8512,treatment,0,0,0
8513,treatment,1,0,0
8514,treatment,1,0,0
8515,control,0,0,0
8516,control,0,0,0
8517,treatment,0,0,0
8518,treatment,0,0,0
8519,control,0,0,0
8520,treatment,0,1,0
8521,control,0,0,0
8522,control,0,0,0
8523,control,0,0,0
8524,control,1,0,0
8525,treatment,0,0,0
8526,control,0,0,0
8527,control,0,0,0
8528,treatment,0,1,0
8529,treatment,0,0,0
8530,treatment,0,0,0
8531,treatment,0,0,0
8532,control,0,0,0
8533,treatment,0,1,0
8534,treatment,0,0,0
8535,treatment,0,1,0
8536,control,0,0,0
8537,control,0,0,0
8538,treatment,1,0,1
8539,control,0,1,0
8540,treatment,0,0,0
8541,treatment,1,0,0
8542,treatment,1,0,0
8543,treatment,0,0,0
8544,treatment,0,0,0
8545,control,0,0,0
8546,treatment,0,0,0
8547,treatment,0,0,0
8548,control,0,0,0
8549,control,0,0,0
8550,control,0,0,0
8551,treatment,1,0,0
8552,control,0,0,0
8553,treatment,0,0,0
8554,control,0,0,0
8555,control,0,0,0
8556,treatment,1,0,1
8557,control,0,0,0
8558,treatment,0,0,0
8559,treatment,0,0,0
8560,treatment,1,0,0
8561,control,0,0,0
8562,treatment,0,0,0
8563,treatment,0,0,0
8564,treatment,0,0,0
8565,control,0,0,0
8566,treatment,1,0,0
8567,treatment,0,0,0
8568,treatment,1,0,0
8569,control,0,0,0
8570,control,0,0,0
8571,control,0,0,0
8572,control,0,1,0
8573,control,0,0,0
8574,control,0,0,0
8575,treatment,0,0,0
8576,control,0,0,0
8577,treatment,0,0,0
8578,control,0,1,0
8579,control,0,0,0
8580,control,0,0,0
8581,control,0,0,0
8582,treatment,0,1,0
8583,treatment,0,0,0
8584,control,0,0,0
8585,control,0,1,0
8586,control,0,0,0
8587,treatment,0,0,0
8588,treatment,0,1,0
8589,treatment,0,0,0
8590,treatment,0,0,0
8591,treatment,0,1,0
8592,control,0,1,0
8593,control,0,0,0
8594,treatment,1,0,1
8595,treatment,0,0,0
8596,treatment,1,0,0
8597,treatment,0,0,0
8598,control,0,0,0
8599,treatment,0,0,0
8600,treatment,0,1,0
8601,control,0,0,0
8602,treatment,0,0,0
8603,treatment,0,0,0
8604,control,0,1,0
8605,control,0,0,0
8606,control,0,1,0
8607,treatment,1,0,0
8608,control,0,1,0
8609,treatment,1,0,0
8610,treatment,0,1,0
8611,control,0,0,0
8612,treatment,0,1,0
8613,treatment,0,1,0
8614,control,0,0,0
8615,control,0,0,0
8616,treatment,0,0,0
8617,treatment,0,0,0
8618,control,0,0,0
8619,control,0,0,0
8620,control,0,0,0
8621,treatment,0,0,0
8622,control,0,0,0
8623,treatment,0,0,0
8624,treatment,0,0,0
8625,control,1,0,0
8626,treatment,0,0,0
8627,control,0,0,0
8628,treatment,0,0,0
8629,control,1,0,0
8630,treatment,0,0,0
8631,treatment,1,0,0
8632,control,0,0,0
8633,control,0,0,0
8634,control,0,0,0
8635,control,0,0,0
8636,treatment,0,1,0
8637,treatment,0,0,0
8638,control,0,0,0
8639,treatment,1,0,0
8640,treatment,1,0,0
8641,treatment,1,0,0
8642,control,0,0,0
8643,control,0,1,0
8644,control,0,0,0
8645,treatment,1,0,0
8646,control,0,0,0
8647,control,0,0,0
8648,control,0,0,0
8649,treatment,0,0,0
8650,control,0,0,0
8651,control,0,0,0
8652,control,0,0,0
8653,control,1,0,1
8654,treatment,1,0,0
8655,control,0,0,0
8656,control,0,1,0
8657,treatment,1,0,0
8658,control,0,0,0
8659,control,0,0,0
8660,treatment,1,0,0
8661,control,0,0,0
8662,control,0,0,0
8663,control,0,0,0
8664,control,0,0,0
8665,treatment,0,0,0
8666,treatment,0,0,0
8667,treatment,0,0,0
8668,control,1,0,0
8669,control,1,0,0
8670,treatment,1,0,1
8671,treatment,0,0,0
8672,control,1,0,0
8673,control,0,0,0
8674,control,0,0,0
8675,control,0,0,0
8676,control,0,0,0
8677,control,1,0,0
8678,treatment,1,0,0
8679,treatment,0,0,0
8680,control,0,0,0
8681,control,0,0,0
8682,treatment,0,0,0
8683,control,0,0,0
8684,treatment,0,0,0
8685,control,0,1,0
8686,treatment,0,0,0
8687,control,0,0,0
8688,control,0,1,0
8689,control,0,0,0
8690,control,0,0,0
8691,control,0,0,0
8692,treatment,0,0,0
8693,control,0,0,0
8694,control,0,0,0
8695,treatment,0,0,0
8696,treatment,0,0,0
8697,treatment,1,0,0
8698,treatment,0,0,0
8699,control,0,0,0
8700,treatment,0,1,0
8701,treatment,0,0,0
8702,treatment,1,0,0
8703,control,0,0,0
8704,control,0,0,0
8705,control,0,0,0
8706,treatment,0,0,0
8707,treatment,0,1,0
8708,treatment,1,0,1
8709,control,1,0,0
8710,treatment,0,0,0
8711,treatment,1,0,0
8712,control,0,0,0
8713,treatment,1,0,1
8714,control,0,0,0
8715,treatment,0,0,0
8716,treatment,0,0,0
8717,treatment,0,0,0
8718,treatment,0,1,0
8719,treatment,0,1,0
8720,control,0,1,0
8721,control,0,0,0
8722,treatment,1,0,0
8723,control,1,0,0
8724,control,0,0,0
8725,treatment,0,0,0
8726,treatment,0,1,0
8727,control,0,0,0
8728,control,0,0,0
8729,control,0,0,0
8730,control,0,0,0
8731,control,0,0,0
8732,treatment,1,0,0
8733,control,0,0,0
8734,control,0,0,0
8735,control,0,0,0
8736,treatment,1,0,1
8737,control,0,0,0
8738,control,0,0,0
8739,control,0,0,0
8740,treatment,0,0,0
8741,treatment,0,0,0
8742,control,0,0,0
8743,control,0,0,0
8744,control,1,0,0
8745,treatment,0,0,0
8746,treatment,1,0,1
8747,control,0,0,0
8748,control,0,0,0
8749,control,0,0,0
8750,control,0,0,0
8751,treatment,0,0,0
8752,control,0,1,0
8753,control,0,0,0
8754,control,0,0,0
8755,treatment,1,0,0
8756,treatment,0,0,0
8757,control,0,0,0
8758,control,0,0,0
8759,control,0,0,0
8760,control,0,0,0
8761,control,0,0,0
8762,treatment,0,0,0
8763,treatment,0,0,0
8764,treatment,0,0,0
8765,control,0,0,0
8766,treatment,1,0,0
8767,treatment,0,0,0
8768,control,0,0,0
8769,control,0,0,0
8770,control,0,0,0
8771,control,0,0,0
8772,control,0,0,0
8773,treatment,0,0,0
8774,control,0,0,0
8775,treatment,0,0,0
8776,control,0,0,0
8777,treatment,0,1,0
8778,control,0,0,0
8779,treatment,1,0,0
8780,control,0,0,0
8781,control,0,0,0
8782,treatment,0,1,0
8783,control,0,0,0
8784,treatment,0,0,0
8785,treatment,1,0,0
8786,control,0,0,0
8787,control,0,0,0
8788,treatment,1,0,0
8789,control,1,0,0
8790,treatment,0,0,0
8791,treatment,0,1,0
8792,control,0,0,0
8793,control,0,0,0
8794,treatment,1,0,0
8795,control,0,0,0
8796,control,0,0,0
8797,control,0,0,0
8798,treatment,1,0,0
8799,control,0,0,0
8800,control,1,0,0
8801,treatment,0,1,0
8802,control,0,0,0
8803,control,0,0,0
8804,treatment,0,0,0
8805,treatment,0,0,0
8806,treatment,1,0,1
8807,control,1,0,0
8808,treatment,0,0,0
8809,control,0,0,0
8810,control,0,0,0
8811,control,0,0,0
8812,control,1,0,1
8813,treatment,0,0,0
8814,control,0,0,0
8815,treatment,0,1,0
8816,treatment,0,1,0
8817,treatment,0,0,0
8818,control,0,0,0
8819,treatment,0,0,0
8820,control,0,0,0
8821,control,1,0,0
8822,treatment,0,0,0
8823,control,0,0,0
8824,control,0,0,0
8825,treatment,0,1,0
8826,control,0,0,0
8827,treatment,0,0,0
8828,control,0,0,0
8829,control,0,0,0
8830,control,0,0,0
8831,control,0,0,0
8832,control,0,0,0
8833,treatment,0,0,0
8834,treatment,1,0,0
8835,treatment,0,0,0
8836,control,0,0,0
8837,treatment,0,0,0
8838,treatment,0,1,0
8839,treatment,1,0,0
8840,control,0,0,0
8841,treatment,1,0,1
8842,treatment,1,0,0
8843,control,0,0,0
8844,treatment,0,0,0
8845,control,0,0,0
8846,treatment,1,0,0
8847,treatment,1,0,0
8848,treatment,0,0,0
8849,control,1,0,0
8850,control,0,0,0
8851,treatment,1,0,0
8852,control,0,1,0
